ID,Type,SKU,Name,Published,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Manage stock?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: product_group,Meta: color_name,Meta: color_hex,Meta: complete_the_look,Meta: maincat,Meta: subcat
,variation,G05V1PNKL,,1,,,,,,,0,0,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-pink,,,,,,,pa_size,L,,,,,,,,
,variation,G05V1PNKXL,,1,,,,,,,1,1,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-pink,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-high-waisted-every-body-female-loose-joggers-red,Organic Bamboo Every Body Women Tight Joggers,1,,<span>A super soft high waisted jogger combining both high fashion and comfort. Made with our softest eco-friendly bamboo fibers for ultimate luxurious softness and style. Combine with a crop top for an effortless elevated style. An essential in any women's wardrobe.</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>,,,taxable,,1,11,,0,,1,,,,,,,,399,"Women,Women Sweatpants & Joggers,Buy One Get One,The Outlet,Sweatpants,Women Bottoms","b1g1, b2g2, outlet",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CLOSE_F_006fecf8-5e72-436c-834e-8e26ab9fef4d.jpg?v=1743658648,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CLOSE_B_abca50e9-ee45-4d87-abb2-970009cf8319.jpg?v=1743658648,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LONG_F_6360a591-4508-4e9f-b94d-72f64fa493f9.jpg?v=1743658648,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LONG_B_4afc9cde-9bf2-46c4-bad9-a669237a16af.jpg?v=1743658648,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/Violetblue21_11.jpg?v=1743658648",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-high-waisted-every-body-female-loose-joggers,Sunset Red,#D1332C,organic-bamboo-women-every-body-crop-top-red,sweatpants_&_joggers,joggers
,variation,G05V1REDXS,,1,,,,,,,1,3,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-red,,,,,,,pa_size,XS,,,,,,,,
,variation,G05V1REDS,,1,,,,,,,1,1,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-red,,,,,,,pa_size,S,,,,,,,,
,variation,G05V1REDM,,1,,,,,,,1,2,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-red,,,,,,,pa_size,M,,,,,,,,
,variation,G05V1REDL,,1,,,,,,,1,2,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-red,,,,,,,pa_size,L,,,,,,,,
,variation,G05V1REDXL,,1,,,,,,,1,3,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-red,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-high-waisted-every-body-female-loose-joggers-sage-green,Organic Bamboo Every Body Women Tight Joggers,1,,<span>A super soft high waisted jogger combining both high fashion and comfort. Made with our softest eco-friendly bamboo fibers for ultimate luxurious softness and style. Combine with a crop top for an effortless elevated style. An essential in any women's wardrobe.</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>,,,taxable,,1,11,,0,,1,,,,,,,,399,"Women,Women Sweatpants & Joggers,Buy One Get One,Sweatpants,Women Bottoms","b1g1, b2g2",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/G05V1SGCloseUpF.jpg?v=1743658646,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/G05V1SGCloseUpB.jpg?v=1743658646,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/G05V1SGFullF.jpg?v=1743658646,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/G05V1SGFullB.jpg?v=1743658647,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/Violetblue21_9.jpg?v=1743658647",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-high-waisted-every-body-female-loose-joggers,Sea Sage Green,#96A480,organic-bamboo-women-every-body-crop-sage-green,sweatpants_&_joggers,joggers
,variation,G05V1SGXS,,1,,,,,,,1,2,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-sage-green,,,,,,,pa_size,XS,,,,,,,,
,variation,G05V1SGS,,1,,,,,,,1,3,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-sage-green,,,,,,,pa_size,S,,,,,,,,
,variation,G05V1SGM,,1,,,,,,,1,2,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-sage-green,,,,,,,pa_size,M,,,,,,,,
,variation,G05V1SGL,,1,,,,,,,1,1,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-sage-green,,,,,,,pa_size,L,,,,,,,,
,variation,G05V1SGXL,,1,,,,,,,1,3,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-sage-green,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-high-waisted-every-body-female-loose-joggers-taupe,Organic Bamboo Every Body Women Tight Joggers,1,,<span>A super soft high waisted jogger combining both high fashion and comfort. Made with our softest eco-friendly bamboo fibers for ultimate luxurious softness and style. Combine with a crop top for an effortless elevated style. An essential in any women's wardrobe.</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>,,,taxable,,1,5,,0,,1,,,,,,,,399,"Women,Women Sweatpants & Joggers,Buy One Get One,The Outlet,Sweatpants,Women Bottoms","b1g1, b2g2, outlet",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/G05V1TAUPCloseUpF.jpg?v=1743658645,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/G05V1TAUPCloseUpB.jpg?v=1743658645,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/G05V1TAUPFullF.jpg?v=1743658645,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/G05V1TAUPFullB.jpg?v=1743658645,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/Violetblue21_2.jpg?v=1743658645",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-high-waisted-every-body-female-loose-joggers,Natural Taupe,#AF9483,organic-bamboo-women-every-body-crop-top-taupe,sweatpants_&_joggers,joggers
,variation,G05V1TAUPXS,,1,,,,,,,1,1,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-taupe,,,,,,,pa_size,XS,,,,,,,,
,variation,G05V1TAUPS,,1,,,,,,,1,1,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-taupe,,,,,,,pa_size,S,,,,,,,,
,variation,G05V1TAUPM,,1,,,,,,,1,1,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-taupe,,,,,,,pa_size,M,,,,,,,,
,variation,G05V1TAUPL,,1,,,,,,,1,1,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-taupe,,,,,,,pa_size,L,,,,,,,,
,variation,G05V1TAUPXL,,1,,,,,,,1,1,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-taupe,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-high-waisted-every-body-female-loose-joggers-white,Organic Bamboo Every Body Women Tight Joggers,1,,<span>A super soft high waisted jogger combining both high fashion and comfort. Made with our softest eco-friendly bamboo fibers for ultimate luxurious softness and style. Combine with a crop top for an effortless elevated style. An essential in any women's wardrobe.</span><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul>,,,taxable,,1,1,,0,,1,,,,,,,,399,"Women,Women Sweatpants & Joggers,Naomi Mendez,Fouz,Buy One Get One,Sweatpants,Women Bottoms","b1g1, b2g2",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CLOSE_F_46c9d360-34c4-43d4-bfd8-789e2b5e32fc.jpg?v=1743658643,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CLOSE_B_d49f1200-5baa-4737-8e7f-45fb526e048a.jpg?v=1743658643,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LONG_F_717cdb3c-83ba-4aa9-893a-67fd24d734b3.jpg?v=1743658643,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LONG_B_846234fa-7045-4063-8647-9c9097526659.jpg?v=1743658644,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/Violetblue21_3.jpg?v=1743658644",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-high-waisted-every-body-female-loose-joggers,White Cloud,#EDEDE6,organic-bamboo-women-every-body-crop-top-white,sweatpants_&_joggers,joggers
,variation,G05V1WHTXS,,1,,,,,,,1,1,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-white,,,,,,,pa_size,XS,,,,,,,,
,variation,G05V1WHTS,,1,,,,,,,0,0,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-white,,,,,,,pa_size,S,,,,,,,,
,variation,G05V1WHTM,,1,,,,,,,0,0,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-white,,,,,,,pa_size,M,,,,,,,,
,variation,G05V1WHTL,,1,,,,,,,0,0,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-white,,,,,,,pa_size,L,,,,,,,,
,variation,G05V1WHTXL,,1,,,,,,,0,0,,,,1,,,,,,,,399,,,,,,,organic-bamboo-high-waisted-every-body-female-loose-joggers-white,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-men-lounge-shorts-black,Organic Bamboo Men's Lounge Shorts,1,,"<p><span>Made with the softest bamboo fibers, these men's shorts have the most luxurious feel and look. The breathable fabric, and comfortable waist band makes it an essential in any men's wardrobe.</span></p><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul>",,,taxable,,1,5,,0,,1,,,,,,,199,499,"Men,Men Shorts,Buy One Get One,The Outlet,Shorts","b1g1, outlet",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_35170829-717a-4fd9-9b19-b9e118440e1d.jpg?v=1743658642,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_4edd9033-05f4-4939-931c-65a29929af7f.jpg?v=1743658642,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_a3164e09-6e3a-4c43-85dd-e69370b49fd4.jpg?v=1743658642,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FB_deb0f496-45d9-446d-b573-6185aa66b9b4.jpg?v=1743658642",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-men-lounge-shorts,Jet Black,#383E4E,,shorts,shorts
,variation,G08V1BLKXS,,1,,,,,,,1,3,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-black,,,,,,,pa_size,XS,,,,,,,,
,variation,G08V1BLKS,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-black,,,,,,,pa_size,S,,,,,,,,
,variation,G08V1BLKM,,1,,,,,,,0,0,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-black,,,,,,,pa_size,M,,,,,,,,
,variation,G08V1BLKL,,1,,,,,,,0,0,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-black,,,,,,,pa_size,L,,,,,,,,
,variation,G08V1BLKXL,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-black,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-men-lounge-shorts-khaki,Organic Bamboo Men's Lounge Shorts,1,,"<p><span>Made with the softest bamboo fibers, these men's shorts have the most luxurious feel and look. The breathable fabric, and comfortable waist band makes it an essential in any men's wardrobe.</span></p><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,10,,0,,1,,,,,,,199,499,"Men,Men Shorts,Buy One Get One,Shorts",b1g1,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_28b2905f-4bac-459f-9301-44079a752a1d.jpg?v=1743658640,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_b7bcd5f3-53dc-42c2-9d2d-726e6246150b.jpg?v=1743658641,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_590bf126-a959-47ac-ae24-3f0d0ea5a8b4.jpg?v=1743658641,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FB_b53c3839-377c-4ee8-81b3-af9c78b731fa.jpg?v=1743658641",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-men-lounge-shorts,Leafy Khaki,#706F48,,shorts,shorts
,variation,G08V1KHKXS,,1,,,,,,,1,3,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-khaki,,,,,,,pa_size,XS,,,,,,,,
,variation,G08V1KHKS,,1,,,,,,,1,3,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-khaki,,,,,,,pa_size,S,,,,,,,,
,variation,G08V1KHKM,,1,,,,,,,1,2,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-khaki,,,,,,,pa_size,M,,,,,,,,
,variation,G08V1KHKL,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-khaki,,,,,,,pa_size,L,,,,,,,,
,variation,G08V1KHKXL,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-khaki,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-men-lounge-shorts-navy-blue,Organic Bamboo Men's Lounge Shorts,1,,"<p><span>Made with the softest bamboo fibers, these men's shorts have the most luxurious feel and look. The breathable fabric, and comfortable waist band makes it an essential in any men's wardrobe.</span></p><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,15,,0,,1,,,,,,,199,499,"Men,Men Shorts,Buy One Get One,Shorts",b1g1,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_84431ff5-64dc-4d0b-9f12-4ae3c044050f.jpg?v=1743658639,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_f071f4e8-e3fe-410a-aeb6-625c1f65ca98.jpg?v=1743658639,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LF_db2de3eb-45c0-4824-b958-87b6251be4f3.jpg?v=1743658639,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LB_888ffd03-b4b6-41b7-be68-e8662c88cf9d.jpg?v=1743658639",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-men-lounge-shorts,Violet Blue,#464F75,,shorts,shorts
,variation,G08V1NBXS,,1,,,,,,,1,2,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-navy-blue,,,,,,,pa_size,XS,,,,,,,,
,variation,G08V1NBS,,1,,,,,,,1,4,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-navy-blue,,,,,,,pa_size,S,,,,,,,,
,variation,G08V1NBM,,1,,,,,,,1,3,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-navy-blue,,,,,,,pa_size,M,,,,,,,,
,variation,G08V1NBL,,1,,,,,,,1,4,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-navy-blue,,,,,,,pa_size,L,,,,,,,,
,variation,G08V1NBXL,,1,,,,,,,1,2,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-navy-blue,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-men-lounge-shorts-pale-blue,Organic Bamboo Men's Lounge Shorts,1,,"<p><span>Made with the softest bamboo fibers, these men's shorts have the most luxurious feel and look. The breathable fabric, and comfortable waist band makes it an essential in any men's wardrobe.</span></p><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,5,,0,,1,,,,,,,199,499,"Men,Men Shorts,Buy One Get One,Shorts",b1g1,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_672bc1b0-37b0-4384-b29e-3f595ba16940.jpg?v=1743658638,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_f3087e1d-d361-47c8-8658-220df26f9dc6.jpg?v=1743658638,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_d7f2d192-138b-43ca-a4e8-8a9331f9c42b.jpg?v=1743658638,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FB_f69d3f21-9784-4533-baee-7bd962d84e92.jpg?v=1743658638",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-men-lounge-shorts,Ocean Pale Blue,#9CC3DC,,shorts,shorts
,variation,G08V1PBXS,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-blue,,,,,,,pa_size,XS,,,,,,,,
,variation,G08V1PBS,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-blue,,,,,,,pa_size,S,,,,,,,,
,variation,G08V1PBM,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-blue,,,,,,,pa_size,M,,,,,,,,
,variation,G08V1PBL,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-blue,,,,,,,pa_size,L,,,,,,,,
,variation,G08V1PBXL,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-blue,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-men-lounge-shorts-pale-lavender,Organic Bamboo Men's Lounge Shorts,1,,"<p><span>Made with the softest bamboo fibers, these men's shorts have the most luxurious feel and look. The breathable fabric, and comfortable waist band makes it an essential in any men's wardrobe.</span></p><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,12,,0,,1,,,,,,,199,499,"Men,Men Shorts,Buy One Get One,Shorts",b1g1,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_e7207475-762b-4332-a1bd-331d7d1f8e74.jpg?v=1743658636,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_72b6685e-eddb-4726-a8b9-bfd80c767662.jpg?v=1743658636,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LF_7ec631e4-f8f4-4c7a-86f7-01aa4687ba7d.jpg?v=1743658637,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LB_4ddf1589-571f-4d87-a24c-434692220458.jpg?v=1743658637",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-men-lounge-shorts,Pastel Lavender,#B9B3D1,,shorts,shorts
,variation,G08V1PLXS,,1,,,,,,,1,4,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-lavender,,,,,,,pa_size,XS,,,,,,,,
,variation,G08V1PLS,,1,,,,,,,1,3,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-lavender,,,,,,,pa_size,S,,,,,,,,
,variation,G08V1PLM,,1,,,,,,,1,2,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-lavender,,,,,,,pa_size,M,,,,,,,,
,variation,G08V1PLL,,1,,,,,,,1,1,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-lavender,,,,,,,pa_size,L,,,,,,,,
,variation,G08V1PLXL,,1,,,,,,,1,2,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pale-lavender,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-men-lounge-shorts-pink,Organic Bamboo Men's Lounge Shorts,1,,"<p><span>Made with the softest bamboo fibers, these men's shorts have the most luxurious feel and look. The breathable fabric, and comfortable waist band makes it an essential in any men's wardrobe.</span></p><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,0,0,,0,,1,,,,,,,199,499,"Men,Men Shorts,Buy One Get One,Shorts",b1g1,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_06fd13e0-3000-4513-af5c-cf01e1fe364c.jpg?v=1743658635,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_8d8daa82-adbb-4380-b1c7-62bda5970e9c.jpg?v=1743658635,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LF_da28fdb7-6bd4-4c12-b9b0-55110ad6aa45.jpg?v=1743658635,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/LB_be6903ad-a5ee-480e-892c-9fbaa4a7d640.jpg?v=1743658635",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-men-lounge-shorts,Pastel Pink,#F7C8C2,,shorts,shorts
,variation,G08V1PNKXS,,1,,,,,,,0,0,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pink,,,,,,,pa_size,XS,,,,,,,,
,variation,G08V1PNKS,,1,,,,,,,0,0,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pink,,,,,,,pa_size,S,,,,,,,,
,variation,G08V1PNKM,,1,,,,,,,0,0,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pink,,,,,,,pa_size,M,,,,,,,,
,variation,G08V1PNKL,,1,,,,,,,0,0,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pink,,,,,,,pa_size,L,,,,,,,,
,variation,G08V1PNKXL,,1,,,,,,,0,0,,,,1,,,,,,,199,499,,,,,,,organic-bamboo-men-lounge-shorts-pink,,,,,,,pa_size,XL,,,,,,,,
,variable,organic-bamboo-men-lounge-shorts-red,Organic Bamboo Men's Lounge Shorts,1,,"<p><span>Made with the softest bamboo fibers, these men's shorts have the most luxurious feel and look. The breathable fabric, and comfortable waist band makes it an essential in any men's wardrobe.</span></p><ul><li>100% sustainable</li><li>95% organic cotton + 5% recycled elastane</li><li>GRS &amp; OEKO-TEX certified</li><li>Low-impact dye</li><li>Ultra-soft</li><li>Biodegradable</li><li>Non-toxic</li><li>BioBag packaging</li><li>Made in UAE</li></ul><br>",,,taxable,,1,13,,0,,1,,,,,,,199,499,"Men,Men Shorts,Buy One Get One,Shorts",b1g1,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CF_b6b90a0e-2b61-491d-98ce-fa9010af174a.jpg?v=1743658633,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/CB_4cfae65b-fd10-4906-a317-9b933d1bfc1d.jpg?v=1743658634,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FF_21d693ce-1baa-4580-9d82-aa70e9ef11a7.jpg?v=1743658634,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/FB_f7c76909-8e8d-4511-aca1-a1164b929592.jpg?v=1743658634",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,organic-bamboo-men-lounge-shorts,Sunset Red,#D1332C,,shorts,shorts
